repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
25,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
26,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
27,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
28,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
29,patchtst_itransformer,2,0.24,1,0.0810395848614029,0.0810395848614029,0.4411930622112679,0.3442616438882863,-0.2354011441591224,itransformer,0.3224354413300166,0.1187576208812513
0,patchtst_itransformer,3,0.23,1,0.0651137401736809,0.0651137401736809,0.3795333838753753,0.2723446467666227,-0.2390858089069699,itransformer,0.3224354413300166,0.05709794254535866
1,patchtst_itransformer,3,0.23,1,0.0593588340486965,0.0593588340486965,0.3574276780016112,0.2469533316678226,-0.2403645808210445,itransformer,0.3224354413300166,0.03499223667159457
2,patchtst_itransformer,3,0.23,1,0.0710188882803055,0.0710188882803055,0.4008156459231302,0.2955015909289233,-0.2403333533909387,itransformer,0.3224354413300166,0.07838020459311357
3,patchtst_itransformer,3,0.23,1,0.0814757466167923,0.0814757466167923,0.4458332268936013,0.3533228899218503,-0.2305985514689228,itransformer,0.3224354413300166,0.12339778556358466
4,patchtst_itransformer,3,0.23,1,0.071991706699827,0.071991706699827,0.4046379277684025,0.2995104622066845,-0.2403645808210445,itransformer,0.3224354413300166,0.0822024864383859
5,patchtst_itransformer,3,0.23,1,0.0638492269320771,0.0638492269320771,0.3745135795412187,0.2656694380168561,-0.2403333533909387,itransformer,0.3224354413300166,0.05207813821120211
6,patchtst_itransformer,3,0.23,1,0.0710188882803055,0.0710188882803055,0.4008156459231302,0.2955015909289233,-0.2403333533909387,itransformer,0.3224354413300166,0.07838020459311357
7,patchtst_itransformer,3,0.23,1,0.0651137401736809,0.0651137401736809,0.3795333838753753,0.2723446467666227,-0.2390858089069699,itransformer,0.3224354413300166,0.05709794254535866
8,patchtst_itransformer,3,0.23,1,0.0600487525105946,0.0600487525105946,0.3600117908092307,0.2498560922291804,-0.2403333533909387,itransformer,0.3224354413300166,0.037576349479214066
9,patchtst_itransformer,3,0.23,1,0.0749156012505354,0.0749156012505354,0.4204486147616109,0.3248745526514359,-0.2305985514689228,itransformer,0.3224354413300166,0.09801317343159427
10,patchtst_itransformer,3,0.23,1,0.0638492269320771,0.0638492269320771,0.3745135795412187,0.2656694380168561,-0.2403333533909387,itransformer,0.3224354413300166,0.05207813821120211
