repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,component_cumulative_return,component_sharpe,component_calmar,component_max_drawdown,stronger_component,delta_sharpe,beats_stronger_component
22,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
23,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
24,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
25,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
26,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
27,ppo_sac,1,0.61,29,0.7337424348300001,0.9668723062286235,2.391951432905011,9.568420831539413,-0.10104826316183968,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4244434061954514,True
28,ppo_sac,1,0.61,29,0.7342845852000002,0.9676283963974777,2.411887521744414,9.658270729771763,-0.10018650579080879,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4443794950348543,True
29,ppo_sac,1,0.61,29,0.7391619727500001,0.9744329016100033,2.4066553776147592,9.604062084680022,-0.10146049588375483,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.4391473509051995,True
0,ppo_sac,2,0.61,29,0.4166920204600022,0.5344689728489078,2.6519275786587575,6.661821289192212,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6844195519491978,True
1,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
2,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
3,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
4,ppo_sac,2,0.61,29,0.3983374143800009,0.5100668978601677,2.579708215928373,6.357664694668231,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6122001892188134,True
5,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
6,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
7,ppo_sac,2,0.61,29,0.4034201704400011,0.5168170088064381,2.6037759697957803,6.44180060356221,-0.08022865664619405,0.6731917202899995,1.9675080267095597,4.030630429924325,-0.2190157747037773,sac,0.6362679430862206,True
