repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
14,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
15,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
16,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
17,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
18,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
19,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
20,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
21,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
22,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
23,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
24,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
25,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
26,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
27,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
28,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
29,arima_lstm,2,0.21,1,0.17956135170000098,0.22267759771901385,1.1208961765512162,1.4281970653854181,-0.1559151766349004,lstm,1.1265512944940834,-0.005655117942867216
0,arima_lstm,3,0.17,1,0.1539058962800004,0.19038020210014528,1.0020720254346795,1.2946887108899758,-0.1470470859124715,lstm,1.1265512944940834,-0.12447926905940387
1,arima_lstm,3,0.17,1,0.15432759495000048,0.19090982283420943,1.0043228635764796,1.2982904193548372,-0.1470470859124715,lstm,1.1265512944940834,-0.12222843091760383
2,arima_lstm,3,0.17,1,0.1572952291700005,0.1946381295019899,1.0222266602920043,1.3236449283860445,-0.1470470859124715,lstm,1.1265512944940834,-0.10432463420207916
3,arima_lstm,3,0.17,1,0.16060598654000047,0.19879996282192347,1.0402656683182396,1.3519476539661412,-0.1470470859124715,lstm,1.1265512944940834,-0.08628562617584379
4,arima_lstm,3,0.17,1,0.1572952291700005,0.1946381295019899,1.0222266602920043,1.3236449283860445,-0.1470470859124715,lstm,1.1265512944940834,-0.10432463420207916
5,arima_lstm,3,0.17,1,0.1572952291700005,0.1946381295019899,1.0222266602920043,1.3236449283860445,-0.1470470859124715,lstm,1.1265512944940834,-0.10432463420207916
6,arima_lstm,3,0.17,1,0.15724627039000105,0.19457660459091097,1.0221970816794905,1.3232265255955564,-0.1470470859124715,lstm,1.1265512944940834,-0.1043542128145929
7,arima_lstm,3,0.17,1,0.1529930602000007,0.18923389510608724,0.9972646464096848,1.2868932011255705,-0.1470470859124715,lstm,1.1265512944940834,-0.1292866480843986
8,arima_lstm,3,0.17,1,0.1521046402500008,0.18811843844682352,0.9925421508088801,1.2793074903830421,-0.1470470859124715,lstm,1.1265512944940834,-0.13400914368520334
9,arima_lstm,3,0.17,1,0.1539058962800004,0.19038020210014528,1.0020720254346795,1.2946887108899758,-0.1470470859124715,lstm,1.1265512944940834,-0.12447926905940387
10,arima_lstm,3,0.17,1,0.15465202808000056,0.19131731424383847,1.0060333637898078,1.3010615821228748,-0.1470470859124715,lstm,1.1265512944940834,-0.12051793070427563
11,arima_lstm,3,0.17,1,0.15515452244000105,0.1919485015537139,1.0092125968556855,1.3053539984326488,-0.1470470859124715,lstm,1.1265512944940834,-0.11733869763839788
12,arima_lstm,3,0.17,1,0.15716817294000074,0.1944784632294423,1.0215567762969262,1.322559111067348,-0.1470470859124715,lstm,1.1265512944940834,-0.10499451819715722
13,arima_lstm,3,0.17,1,0.16143291403000104,0.19983986662361053,1.045155047138119,1.3590195642677574,-0.1470470859124715,lstm,1.1265512944940834,-0.0813962473559644
