period,pair,repeat,classifier_group,window,block_id,trade_start,trade_end,feedback_end,fallback_model,status,selected_tau,threshold_quantile,raw_threshold,history_blocks,history_days,informative_days,cdf_days,low_mode_advantage,high_mode_advantage,policy_advantage_mean,policy_advantage_lcb,fit_start_date,fit_end_date,history_blocks_before,history_days_before,history_end_before,history_blocks_after,history_days_after,history_end_after,block_decision_days,block_informative_days,outcomes_added_only_after_block
2020,a2c_ppo,8,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.21,0.265,0.2086201141203359,7,434,186.0,252.0,0.0002726317552519,-0.0002986169954813,1.9606024556721797e-05,-5.711806855399292e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,7,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,7,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,7,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,7,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,7,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,7,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,7,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.23,0.305,0.2301396361081307,6,372,372.0,252.0,1.2529062554274736e-06,-0.0001091183466336,-1.0507998019252942e-05,-0.0001021182858556,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,7,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,434.0,252.0,6.223287236490875e-05,-0.0001091183466336,-7.773003307647074e-06,-8.262532680603249e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,8,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,8,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,8,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,8,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,8,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-6.773881282171846e-05,-0.0001552489846041,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,8,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,310.0,252.0,0.0002964928353958,-8.677170471522873e-05,-4.181515230079859e-05,-0.0001244273756466,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,8,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,1.1926594389473078e-05,-0.0001346725304635,-3.242135575469049e-05,-0.0001138089605138,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,8,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,0.0001340827818893,-0.0001346725304635,-2.7789733504020422e-05,-9.472933915050567e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,7,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,7,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,7,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,56,True
2019,a2c_ppo,7,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,7,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,242.0,248.0,0.0002964928353958,-0.0001120594697627,-7.975417966341188e-05,-0.000160152456503,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,52,True
2020,a2c_ppo,7,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,294.0,252.0,0.0002964928353958,-8.379722288779323e-05,-7.499453411324392e-05,-0.0001461084556676,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_ppo,7,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.345,0.2403957096002125,6,372,294.0,252.0,1.2623524140625104e-05,-8.379722288779323e-05,-3.7618919452982448e-06,-0.0001186846343135,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,7,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.545,0.2422460180343995,7,434,356.0,252.0,0.0001480508815015,-8.379722288779323e-05,-3.2244788102556377e-06,-9.689362747936908e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,48,True
2019,a2c_ppo,9,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,9,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,9,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,9,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,9,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,9,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-0.0001494698543099,-6.126444366057249e-05,-0.0001468408404095,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,9,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.325,0.2391008542345819,6,372,372.0,252.0,5.67492868567719e-06,-0.0002074021797658,-3.536402798886778e-05,-0.0001024310231349,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,9,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.525,0.2392824204120163,7,434,434.0,252.0,1.7073961920951144e-05,-0.0002074021797658,-3.755866038771137e-05,-9.23851225418004e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,9,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_ppo,9,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,9,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,9,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_ppo,9,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.15,0.105,0.1523339177966719,4,248,124.0,248.0,0.0002964928353958,-0.0002987016213895,-2.539085019111472e-05,-7.343279079815081e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_ppo,9,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.105,0.1525086166021461,5,310,124.0,252.0,0.0002964928353958,-0.0002987016213895,-2.0312680152891773e-05,-5.571870827128092e-05,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,9,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_no_mode_crossover,,,,6,372,186.0,252.0,-7.725991688015595e-05,-0.0007189515656491,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,0,True
2020,a2c_ppo,9,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.2,0.075,0.1982039202144276,7,434,186.0,252.0,0.0001225128247909,-0.0007189515656491,1.808834185445938e-05,-4.778387179648755e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,8,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,8,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,8,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,8,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,8,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,8,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,8,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.23,0.305,0.2301396361081307,6,372,372.0,252.0,1.2529062554274736e-06,-0.0001091183466336,-1.0507998019252942e-05,-0.0001021182858556,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,8,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,434.0,252.0,3.341533430719794e-05,-0.0001091183466336,-1.589280742184445e-05,-9.128586794468546e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,9,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,9,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,9,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,9,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,9,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-7.264448008680111e-05,-0.0001595876288971,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,9,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,310.0,252.0,0.0002964928353958,-8.677170471522873e-05,-4.573968611286472e-05,-0.0001294752154569,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,9,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,1.1926594389473078e-05,-0.0001346725304635,-2.9150910911302053e-05,-0.0001092369606382,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,9,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,0.0001340827818893,-0.0001346725304635,-2.498649506683033e-05,-9.075724362712982e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,8,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,8,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,8,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,8,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,8,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-7.264448008680111e-05,-0.0001595876288971,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,57,True
2020,a2c_ppo,8,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,305.0,252.0,0.0002964928353958,-6.525700610740602e-05,-5.337981405824118e-05,-0.0001269224126488,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,8,5,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.25,0.465,0.2514613383839508,6,372,367.0,252.0,9.888012271772864e-05,-0.0001339406561188,-1.1693703035646929e-05,-0.0001130708627868,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,37,True
2020,a2c_ppo,8,5,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.25,0.605,0.2532996574229517,7,434,404.0,252.0,0.0001460156126505,-0.0001339406561188,-7.763863613248807e-06,-9.073953051569424e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,47,True
2019,a2c_ppo,10,1,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,10,1,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,10,1,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,10,1,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,10,1,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,10,1,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-0.0001354509173791,-6.131458729704902e-05,-0.0001468132131653,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,10,1,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.325,0.2391008542345819,6,372,372.0,252.0,2.737890675505323e-05,-0.000189365402387,-3.114809268391243e-05,-9.966105704590352e-05,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,10,1,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.2,0.125,0.2007984259329252,7,434,434.0,252.0,3.0169690100235297e-05,-0.000189365402387,-3.9366987362105706e-05,-0.0001288404032526,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,10,3,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,0,True
2019,a2c_ppo,10,3,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,10,3,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,10,3,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,0,True
2020,a2c_ppo,10,3,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.15,0.105,0.1523339177966719,4,248,124.0,248.0,0.0002964928353958,-0.0002987016213895,-2.539085019111472e-05,-7.343279079815081e-05,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,0,True
2020,a2c_ppo,10,3,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.15,0.105,0.1525086166021461,5,310,124.0,252.0,0.0002964928353958,-0.0002987016213895,-2.0312680152891773e-05,-5.571870827128092e-05,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,0,True
2020,a2c_ppo,10,3,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,fallback_no_mode_crossover,,,,6,372,124.0,252.0,-1.0460798451905616e-05,-0.0002987016213895,,,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,10,3,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.21,0.265,0.2086201141203359,7,434,186.0,252.0,0.0002726317552519,-0.0002986169954813,1.9606024556721797e-05,-5.711806855399292e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,9,4,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,9,4,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,9,4,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,9,4,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,9,4,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,248.0,248.0,0.0002964928353958,-0.0001400754149739,-6.821435532000883e-05,-0.000162234813669,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,9,4,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,310.0,252.0,0.0002964928353958,-9.710816227396988e-05,-5.9009808925232575e-05,-0.0001481454387065,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,9,4,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.23,0.305,0.2301396361081307,6,372,372.0,252.0,1.2529062554274736e-06,-0.0001091183466336,-1.0507998019252942e-05,-0.0001021182858556,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,9,4,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.23,0.505,0.2304748238865104,7,434,434.0,252.0,3.341533430719794e-05,-0.0001091183466336,-1.589280742184445e-05,-9.128586794468546e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,10,2,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,10,2,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,10,2,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,62,True
2019,a2c_ppo,10,2,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,10,2,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.25,0.765,0.2516271028566098,4,248,248.0,248.0,0.0002964928353958,-5.552035696766265e-05,-7.264448008680111e-05,-0.0001595876288971,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,62,True
2020,a2c_ppo,10,2,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.25,0.585,0.251693374053838,5,310,310.0,252.0,0.0002964928353958,-8.677170471522873e-05,-4.573968611286472e-05,-0.0001294752154569,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
2020,a2c_ppo,10,2,3,2020-window-3,2020-07-02,2020-09-30,2020-09-30,a2c,selected,0.24,0.315,0.2374705680091073,6,372,372.0,252.0,1.1926594389473078e-05,-0.0001346725304635,-2.9150910911302053e-05,-0.0001092369606382,2019-01-02,2020-07-01,6,372,2020-07-01,7,434,2020-09-30,62,62,True
2020,a2c_ppo,10,2,4,2020-window-4,2020-10-01,2020-12-31,2020-12-31,a2c,selected,0.24,0.515,0.2376558398779491,7,434,434.0,252.0,0.0001340827818893,-0.0001346725304635,-2.498649506683033e-05,-9.075724362712982e-05,2019-01-02,2020-09-30,7,434,2020-09-30,8,497,2020-12-31,63,63,True
2019,a2c_ppo,9,5,1,2019-window-1,2019-01-02,2019-04-02,2019-04-02,ppo,warmup_collection,,,,0,0,,,,,,,,,0,0,,1,62,2019-04-02,62,62,True
2019,a2c_ppo,9,5,2,2019-window-2,2019-04-03,2019-07-02,2019-07-02,a2c,warmup_collection,,,,1,62,,,,,,,,2019-04-02,1,62,2019-04-02,2,124,2019-07-02,62,62,True
2019,a2c_ppo,9,5,3,2019-window-3,2019-07-03,2019-10-01,2019-10-01,ppo,warmup_collection,,,,2,124,,,,,,,,2019-07-02,2,124,2019-07-02,3,186,2019-10-01,62,50,True
2019,a2c_ppo,9,5,4,2019-window-4,2019-10-02,2019-12-31,2019-12-31,a2c,warmup_collection,,,,3,186,,,,,,,,2019-10-01,3,186,2019-10-01,4,248,2019-12-31,62,62,True
2020,a2c_ppo,9,5,1,2020-window-1,2020-01-02,2020-04-01,2020-04-01,a2c,selected,0.23,0.655,0.2259911289069933,4,248,236.0,248.0,0.0002964928353958,-7.50818979394023e-05,-9.252352651243884e-05,-0.0001670482330609,2019-01-02,2019-12-31,4,248,2019-12-31,5,310,2020-04-01,62,53,True
2020,a2c_ppo,9,5,2,2020-window-2,2020-04-02,2020-07-01,2020-07-01,ppo,selected,0.22,0.455,0.2235948779828787,5,310,289.0,252.0,0.0002964928353958,-8.671745558261631e-05,-8.521001159246546e-05,-0.0001535661082677,2019-01-02,2020-04-01,5,310,2020-04-01,6,372,2020-07-01,62,62,True
