repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
26,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
27,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
28,ppo_tqc,4,0.46,1,0.3436799668500008,0.43783817793319213,1.2954308309498161,2.1435299385149995,-0.2042603511460721,tqc,1.2110915732100977,0.0843392577397184
29,ppo_tqc,4,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
0,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
1,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
2,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
3,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
4,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
5,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
6,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
7,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
8,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
9,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
10,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
11,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
12,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
13,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
14,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
15,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
16,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
17,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
18,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
19,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
20,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
21,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
22,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
23,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
24,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
25,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
26,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
27,ppo_tqc,5,0.46,1,0.34402895468000083,0.4382972533743019,1.2967579809497332,2.1459266785876916,-0.20424614584817058,tqc,1.2110915732100977,0.08566640773963541
28,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
29,ppo_tqc,5,0.46,1,0.3624937550700009,0.46262558655920394,1.3653001293932965,2.5818500299965734,-0.17918375629269911,tqc,1.2110915732100977,0.15420855618319873
