repeat,pair,classifier_group,tau,equivalent_tau_paths,cumulative_return,annualized_return,sharpe,calmar,max_drawdown,stronger_model,stronger_sharpe,delta_sharpe
19,ppo_tqc,1,0.26,1,0.5106747168199999,0.6524227654581636,1.9344995234970723,3.5713207135854432,-0.18268389141762653,tqc,1.9048412229989393,0.029658300498133006
20,ppo_tqc,1,0.26,1,0.5115887648200002,0.6536400103588169,1.9386770638250632,3.5819949692317348,-0.1824793211529857,tqc,1.9048412229989393,0.0338358408261239
21,ppo_tqc,1,0.26,1,0.5108325696200002,0.6526329678369502,1.9352757717572295,3.572911700028023,-0.1826613761072885,tqc,1.9048412229989393,0.030434548758290214
22,ppo_tqc,1,0.26,1,0.5106784211300002,0.6524276981938382,1.934648242633669,3.571363552169049,-0.18268308131150346,tqc,1.9048412229989393,0.02980701963472976
23,ppo_tqc,1,0.26,1,0.5106784211300002,0.6524276981938382,1.934648242633669,3.571363552169049,-0.18268308131150346,tqc,1.9048412229989393,0.02980701963472976
24,ppo_tqc,1,0.26,1,0.51155856345,0.6535997884004197,1.9387000422214082,3.5816312320233523,-0.182486623010372,tqc,1.9048412229989393,0.03385881922246892
25,ppo_tqc,1,0.26,1,0.5106784211300002,0.6524276981938382,1.934648242633669,3.571363552169049,-0.18268308131150346,tqc,1.9048412229989393,0.02980701963472976
26,ppo_tqc,1,0.26,1,0.5114553450900001,0.6534623242804236,1.9384088570743452,3.5803814862297516,-0.18251192695349872,tqc,1.9048412229989393,0.03356763407540586
27,ppo_tqc,1,0.26,1,0.5107066065400001,0.6524652305538212,1.9347947680469229,3.5716544874546767,-0.18267870894163607,tqc,1.9048412229989393,0.029953545047983532
28,ppo_tqc,1,0.26,1,0.5106747168199999,0.6524227654581636,1.9344995234970723,3.5713207135854432,-0.18268389141762653,tqc,1.9048412229989393,0.029658300498133006
29,ppo_tqc,1,0.26,1,0.5106784211300002,0.6524276981938382,1.934648242633669,3.571363552169049,-0.18268308131150346,tqc,1.9048412229989393,0.02980701963472976
0,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
1,ppo_tqc,2,0.27,1,0.49662587750999987,0.6337340025163782,1.8709321154923724,3.3987667675545215,-0.18645998559423427,tqc,1.9048412229989393,-0.03390910750656695
2,ppo_tqc,2,0.27,1,0.4988498159399999,0.6366899122419256,1.880554064669228,3.4544810579012486,-0.18430841031409306,tqc,1.9048412229989393,-0.02428715832971129
